	match_id	account_id	player_slot	hero_id	time	x	y	type
7197	5976750561	205517338	129	103	2390	110	130	0
7198	5976750561	205517338	129	103	2595	106	156	0
7199	5976750561	205517338	129	103	2667	130	130	0
7200	5976750561	205517338	129	103	2922	122	144	0
7201	5976750561	205517338	129	103	3047	94	120	0
7202	5976750561	205517338	129	103	3057	122	102	0
7203	5976750561	205517338	129	103	182	102	168	1
7204	5976750561	205517338	129	103	315	100	168	1
7205	5976750561	205517338	129	103	336	100	158	1
7206	5976750561	205517338	129	103	519	86	156	1
7207	5976750561	205517338	129	103	684	122	102	1
7208	5976750561	205517338	129	103	722	122	118	1
7209	5976750561	205517338	129	103	797	124	146	1
7210	5976750561	205517338	129	103	1226	132	88	1
7211	5976750561	205517338	129	103	1233	122	100	1
7212	5976750561	205517338	129	103	1294	126	146	1
7213	5976750561	205517338	129	103	1437	136	130	1
7214	5976750561	205517338	129	103	1495	146	122	1
7215	5976750561	205517338	129	103	1552	130	154	1
7216	5976750561	205517338	129	103	1562	122	142	1
7217	5976750561	205517338	129	103	1641	156	132	1
7218	5976750561	205517338	129	103	1678	160	122	1
7219	5976750561	205517338	129	103	1894	124	102	1
7220	5976750561	205517338	129	103	1954	134	170	1
7221	5976750561	205517338	129	103	2172	156	162	1
7222	5976750561	205517338	129	103	2201	92	140	1
7223	5976750561	205517338	129	103	2291	110	140	1
7224	5976750561	205517338	129	103	2305	122	144	1
7225	5976750561	205517338	129	103	2375	98	122	1
7226	5976750561	205517338	129	103	2391	110	128	1
7227	5976750561	205517338	129	103	2438	112	156	1
7228	5976750561	205517338	129	103	2519	104	156	1
7229	5976750561	205517338	129	103	2552	148	122	1
7230	5976750561	205517338	129	103	2666	130	130	1
7231	5976750561	205517338	129	103	2909	126	146	1
7232	5976750561	205517338	129	103	2935	108	156	1
7233	5976750561	205517338	129	103	3048	98	120	1
7234	5976750561	205517338	129	103	3058	120	104	1
7235	5976750561	70388657	132	39	304	122	130	0
7236	5976750561	70388657	132	39	1896	124	102	0
7237	5976634092	136177710	0	54	511	156	100	0
7238	5976634092	134711350	1	17	281	114	126	0
7239	5976634092	119535307	3	110	-40	106	154	0
7240	5976634092	119535307	3	110	395	94	166	0
7241	5976634092	119535307	3	110	1383	132	146	0
7242	5976634092	119535307	3	110	64	96	156	1
7243	5976634092	119535307	3	110	382	82	152	1
7244	5976634092	119535307	3	110	520	96	138	1
7245	5976634092	90882159	4	103	-66	116	126	0
7246	5976634092	90882159	4	103	889	122	142	0
7247	5976634092	90882159	4	103	1008	104	154	0
7248	5976634092	90882159	4	103	1081	92	118	0
7249	5976634092	90882159	4	103	1151	124	118	0
7250	5976634092	90882159	4	103	434	122	126	1
7251	5976634092	90882159	4	103	563	144	120	1
7252	5976634092	90882159	4	103	888	122	140	1
7253	5976634092	90882159	4	103	997	100	158	1
7254	5976634092	90882159	4	103	1043	122	144	1
7255	5976634092	90882159	4	103	1152	124	118	1
7256	5976634092	143693439	129	121	14	140	102	0
7257	5976634092	143693439	129	121	467	94	120	0
7258	5976634092	143693439	129	121	551	110	142	0
7259	5976634092	143693439	129	121	767	106	154	0
7260	5976634092	143693439	129	121	921	122	142	0
7261	5976634092	143693439	129	121	983	142	122	0
7262	5976634092	143693439	129	121	1085	94	140	0
7263	5976634092	143693439	129	121	1292	122	102	0
7264	5976634092	143693439	129	121	59	96	160	1
7265	5976634092	143693439	129	121	313	86	160	1
7266	5976634092	143693439	129	121	541	114	124	1
7267	5976634092	143693439	129	121	557	96	138	1
7268	5976634092	143693439	129	121	640	170	100	1
7269	5976634092	143693439	129	121	649	158	84	1
7270	5976634092	143693439	129	121	770	100	158	1
7271	5976634092	143693439	129	121	918	126	140	1
7272	5976634092	143693439	129	121	981	138	124	1
7273	5976634092	143693439	129	121	1072	106	154	1
7274	5976634092	143693439	129	121	1084	92	144	1
7275	5976634092	143693439	129	121	1116	106	130	1
7276	5976634092	143693439	129	121	1121	110	144	1
7277	5976634092	143693439	129	121	1276	120	128	1
7278	5976634092	143693439	129	121	1285	132	112	1
7279	5976634092	143693439	129	121	1311	92	118	1
7280	5976634092	138543123	132	51	-40	142	122	0
7281	5976634092	138543123	132	51	307	86	162	0
7282	5976634092	138543123	132	51	367	94	138	0
7283	5976634092	138543123	132	51	240	126	118	1
7284	5976561964	116585378	0	54	513	168	102	0
7285	5976561964	116585378	0	54	511	166	94	1
7286	5976561964	119576842	1	128	-56	116	126	0
7287	5976561964	119576842	1	128	1017	162	132	0
7288	5976561964	119576842	1	128	1016	162	132	1
7289	5976561964	330191088	2	106	343	116	128	0
7290	5976561964	330191088	2	106	1021	154	150	0
7291	5976561964	108717482	3	103	-62	138	110	0
7292	5976561964	108717482	3	103	253	94	138	0
7293	5976561964	108717482	3	103	574	162	132	0
7294	5976561964	108717482	3	103	755	138	142	0
7295	5976561964	108717482	3	103	812	120	164	0
7296	5976561964	108717482	3	103	1202	142	96	0
7297	5976561964	108717482	3	103	1403	148	150	0
7298	5976561964	108717482	3	103	1507	132	158	0
7299	5976561964	108717482	3	103	1638	170	174	0
7300	5976561964	108717482	3	103	350	120	130	1
7301	5976561964	108717482	3	103	612	94	132	1
7302	5976561964	108717482	3	103	677	122	142	1
7303	5976561964	108717482	3	103	732	130	124	1
7304	5976561964	108717482	3	103	781	100	156	1
7305	5976561964	108717482	3	103	842	112	142	1
7306	5976561964	108717482	3	103	881	136	140	1
7307	5976561964	108717482	3	103	934	142	122	1
7308	5976561964	108717482	3	103	1027	142	136	1
7309	5976561964	108717482	3	103	1075	134	148	1
7310	5976561964	108717482	3	103	1147	154	124	1
7311	5976561964	108717482	3	103	1181	130	88	1
7312	5976561964	108717482	3	103	1239	132	160	1
7313	5976561964	108717482	3	103	1262	168	132	1
7314	5976561964	108717482	3	103	1307	176	148	1
7315	5976561964	108717482	3	103	1382	160	154	1
7316	5976561964	108717482	3	103	1430	146	148	1
7317	5976561964	108717482	3	103	1520	122	138	1
7318	5976561964	108717482	3	103	1583	152	164	1
7319	5976561964	108717482	3	103	1611	166	160	1
7320	5976561964	108717482	3	103	1630	168	174	1
7321	5976561964	100598959	128	88	450	88	154	0
7322	5976561964	108831569	130	4	10	166	98	0
7323	5976561964	122867857	131	17	-57	122	134	0
7324	5976561964	122867857	131	17	358	130	126	0
7325	5976561964	103045129	132	121	527	118	150	0
7326	5976561964	103045129	132	121	710	150	116	0
7327	5976561964	103045129	132	121	824	142	92	0
7328	5976561964	103045129	132	121	929	134	150	0
7329	5976561964	103045129	132	121	1080	156	130	0
7330	5976561964	103045129	132	121	1141	162	96	0
7331	5976561964	103045129	132	121	1196	144	120	0
7332	5976561964	103045129	132	121	1522	134	150	0
7333	5976561964	103045129	132	121	1529	132	158	0
7334	5976561964	103045129	132	121	410	94	160	1
7335	5976561964	103045129	132	121	423	84	158	1
7336	5976561964	103045129	132	121	623	122	144	1
